etapa,iter,est,node,prob,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CustoFuturo
FW,2,4,37,1.0,2000.0,305.0,1695.0,0.0,0.0,805.0,890.0000000000001,0.0,3050.0,0.0
FW,2,4,64,1.0,2000.0,333.33333333333326,1666.6666666666667,0.0,0.0,619.0,1047.6666666666665,0.0,3333.333333333329,0.0
FW,2,4,46,1.0,2000.0,333.33333333333326,1666.6666666666667,0.0,0.0,564.0,1102.6666666666667,0.0,3333.3333333333326,0.0
FW,2,4,73,1.0,2000.0,333.33333333333303,1666.666666666667,0.0,0.0,386.0,1280.666666666667,0.0,3333.3333333333303,0.0
FW,3,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,57161.670159174006
FW,3,2,26,0.222,2000.0,500.0,1500.0,0.0,0.0,2109.0,0.0,609.0,5000.0,15620.0
FW,3,2,50,0.222,2000.0,1378.3333333333335,621.6666666666666,0.0,0.0,1214.0,0.0,592.3333333333334,31350.000000000004,19110.0
FW,3,2,62,0.222,2000.0,1605.0000000000005,394.99999999999966,0.0,0.0,706.0,0.0,311.00000000000034,38150.000000000015,17229.999999999985
FW,3,2,71,0.333,2000.0,2000.0,0.0,0.0,0.0,706.0,0.0,706.0,50000.0,37350.000478
FW,3,3,9,0.5,2000.0,300.0,1700.0,0.0,0.0,2381.0,609.0,1290.0,3000.0,3000.0
FW,3,3,27,0.5,2000.0,1008.0000000000002,991.9999999999998,0.0,0.0,1157.0,609.0,774.0000000000002,20240.000000000007,4999.999999999992
FW,3,3,18,0.5,2000.0,433.33333333333303,1566.666666666667,0.0,0.0,1653.0,592.3333333333334,678.6666666666666,4333.33333333333,3000.0
FW,3,3,51,0.5,2000.0,1240.6666666666665,759.3333333333334,0.0,0.0,704.0,592.3333333333334,537.0000000000002,27220.0,4999.999999999994
FW,3,3,36,0.5,2000.0,499.9999999999993,1500.0000000000007,0.0,0.0,1884.0,311.00000000000034,694.9999999999999,4999.99999999998,5000.000000000003
FW,3,3,63,0.5,2000.0,981.9999999999995,1018.0000000000005,0.0,0.0,1588.0,311.00000000000034,881.0,19459.999999999985,4999.999999999992
FW,3,3,45,0.3333333,2000.0,1093.0000000000002,907.0,0.0,0.0,1137.0,706.0,936.0,22790.000000000004,5000.0
FW,3,3,72,0.6666667,2000.0,1571.0000000000005,428.9999999999996,0.0,0.0,837.0,706.0,1114.0000000000002,37130.000000000015,4999.999999999998
FW,3,4,10,1.0,2000.0,300.0,1700.0,0.0,0.0,1129.0,1290.0,719.0,3000.0,0.0
FW,3,4,28,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,726.0,774.0000000000002,0.0,4999.9999999999945,0.0
FW,3,4,19,1.0,2000.0,433.3333333333335,1566.6666666666665,0.0,0.0,888.0,678.6666666666666,0.0,4333.333333333335,0.0
FW,3,4,52,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,963.0,537.0000000000002,0.0,4999.9999999999945,0.0
FW,3,4,37,1.0,2000.0,500.0,1500.0,0.0,0.0,805.0,694.9999999999999,0.0,5000.0,0.0
FW,3,4,64,1.0,2000.0,500.0,1500.0,0.0,0.0,619.0,881.0,0.0,5000.0,0.0
FW,3,4,46,1.0,2000.0,500.0,1500.0,0.0,0.0,564.0,936.0,0.0,5000.0,0.0
FW,3,4,73,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,386.0,1114.0000000000002,0.0,4999.9999999999945,0.0
FW,4,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,57161.670159174006
FW,4,2,26,0.222,2000.0,500.0,1500.0,0.0,0.0,2109.0,0.0,609.0,5000.0,15620.0
FW,4,2,50,0.222,2000.0,1245.0000000000007,754.9999999999993,0.0,0.0,1214.0,0.0,459.0000000000007,27350.000000000022,23109.999999999978
FW,4,2,62,0.222,2000.0,1605.0000000000005,394.99999999999966,0.0,0.0,706.0,0.0,311.00000000000034,38150.000000000015,17229.999999999985
FW,4,2,71,0.333,2000.0,2000.0,0.0,0.0,0.0,706.0,0.0,706.0,50000.0,37350.000478
FW,4,3,9,0.5,2000.0,300.0,1700.0,0.0,0.0,2381.0,609.0,1290.0,3000.0,3000.0
FW,4,3,27,0.5,2000.0,1008.0000000000002,991.9999999999998,0.0,0.0,1157.0,609.0,774.0000000000002,20240.000000000007,4999.999999999992
FW,4,3,18,0.5,2000.0,499.99999999999886,1500.0000000000011,0.0,0.0,1653.0,459.0000000000007,612.0,4999.999999999965,5000.000000000002
FW,4,3,51,0.5,2000.0,1373.9999999999995,626.0000000000006,0.0,0.0,704.0,459.0000000000007,537.0000000000002,31219.99999999998,4999.999999999994
FW,4,3,36,0.5,2000.0,499.9999999999993,1500.0000000000007,0.0,0.0,1884.0,311.00000000000034,694.9999999999999,4999.99999999998,5000.000000000003
FW,4,3,63,0.5,2000.0,981.9999999999995,1018.0000000000005,0.0,0.0,1588.0,311.00000000000034,881.0,19459.999999999985,4999.999999999992
FW,4,3,45,0.3333333,2000.0,1093.0000000000002,907.0,0.0,0.0,1137.0,706.0,936.0,22790.000000000004,5000.0
FW,4,3,72,0.6666667,2000.0,1571.0000000000005,428.9999999999996,0.0,0.0,837.0,706.0,1114.0000000000002,37130.000000000015,4999.999999999998
FW,4,4,10,1.0,2000.0,300.0,1700.0,0.0,0.0,1129.0,1290.0,719.0,3000.0,0.0
FW,4,4,28,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,726.0,774.0000000000002,0.0,4999.9999999999945,0.0
FW,4,4,19,1.0,2000.0,500.0,1500.0,0.0,0.0,888.0,612.0,0.0,5000.0,0.0
FW,4,4,52,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,963.0,537.0000000000002,0.0,4999.9999999999945,0.0
FW,4,4,37,1.0,2000.0,500.0,1500.0,0.0,0.0,805.0,694.9999999999999,0.0,5000.0,0.0
FW,4,4,64,1.0,2000.0,500.0,1500.0,0.0,0.0,619.0,881.0,0.0,5000.0,0.0
FW,4,4,46,1.0,2000.0,500.0,1500.0,0.0,0.0,564.0,936.0,0.0,5000.0,0.0
FW,4,4,73,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,386.0,1114.0000000000002,0.0,4999.9999999999945,0.0
