etapa,iter,est,node,prob,Submercado,nome,usina,generation,VI,AFL,TURB,VERT,VF
FW,4,3,88,0.6666666,1,6,6,1500.0,609.0000000000001,1405.0000000000002,1500.0,0.0,514.0000000000005
FW,4,3,89,0.3333333,1,6,6,1700.0,609.0000000000001,2381.0,1700.0,0.0,1290.0
FW,4,3,90,0.6666666,1,6,6,219.1665213668699,309.6665213668697,652.5000000000001,219.1665213668699,0.0,742.9999999999999
FW,4,3,91,0.3333333,1,6,6,1499.9998547002024,309.6665213668697,1588.0,1499.9998547002024,0.0,397.66666666666737
FW,4,4,92,0.5000001000000001,1,6,6,1089.333333333333,548.6666666666663,540.6666666666666,1089.333333333333,0.0,0.0
FW,4,4,93,0.5000001000000001,1,6,6,1499.9999999999995,548.6666666666663,951.3333333333333,1499.9999999999995,0.0,0.0
FW,4,4,94,0.6666666,1,6,6,1307.0000000000002,384.0000000000002,923.0,1307.0000000000002,0.0,0.0
FW,4,4,95,0.3333333,1,6,6,1700.0,384.0000000000002,1361.0,1700.0,0.0,45.00000000000023
FW,4,4,96,0.6666668,1,6,6,1438.7500000000005,514.0000000000005,924.75,1438.7500000000005,0.0,0.0
FW,4,4,97,0.3333334,1,6,6,1700.0,514.0000000000005,1363.5,1700.0,0.0,177.50000000000045
FW,4,4,98,0.6666666,1,6,6,1700.0,1290.0,1253.5,1700.0,0.0,843.5
FW,4,4,99,0.3333333,1,6,6,1700.0,1290.0,1691.0,1700.0,0.0,1281.0
FW,4,4,100,0.5000001000000001,1,6,6,1113.6666666666665,742.9999999999999,370.66666666666663,1113.6666666666665,0.0,0.0
FW,4,4,101,0.5000001000000001,1,6,6,1500.0,742.9999999999999,757.0,1500.0,0.0,0.0
FW,4,4,102,0.3333333,1,6,6,1566.6666666666677,397.66666666666737,1169.0,1566.6666666666677,-2.2737367544323206e-13,0.0
FW,4,4,103,0.6666666,1,6,6,1128.1666666666674,397.66666666666737,730.5,1128.1666666666674,0.0,0.0
FW,5,1,1,1.0,1,6,6,999.9999999999998,1000.0,0.0,999.9999999999998,0.0,2.2737367544323206e-13
FW,5,2,83,0.33299999999999996,1,6,6,1214.0000000000002,2.2737367544323206e-13,1214.0,1214.0000000000002,0.0,0.0
FW,5,2,84,0.33299999999999996,1,6,6,1500.0,2.2737367544323206e-13,2109.0,1500.0,0.0,609.0000000000001
FW,5,2,85,0.33299999999999996,1,6,6,463.0000679498556,2.2737367544323206e-13,706.0,463.0000679498556,0.0,242.99993205014465
FW,5,3,86,0.6666666,1,6,6,371.8333333333339,0.0,920.5000000000002,371.8333333333339,0.0,548.6666666666663
FW,5,3,87,0.3333333,1,6,6,1500.0,0.0,1884.0000000000005,1500.0,2.2737367544323206e-13,384.0000000000002
FW,5,3,88,0.6666666,1,6,6,1500.0,609.0000000000001,1405.0000000000002,1500.0,0.0,514.0000000000005
FW,5,3,89,0.3333333,1,6,6,1700.0,609.0000000000001,2381.0,1700.0,0.0,1290.0
FW,5,3,90,0.6666666,1,6,6,152.49993205014476,242.99993205014465,652.5000000000001,152.49993205014476,0.0,743.0
FW,5,3,91,0.3333333,1,6,6,1499.9999320501447,242.99993205014465,1588.0,1499.9999320501447,0.0,331.0000000000002
FW,5,4,92,0.5000001000000001,1,6,6,1089.333333333333,548.6666666666663,540.6666666666666,1089.333333333333,0.0,0.0
FW,5,4,93,0.5000001000000001,1,6,6,1499.9999999999995,548.6666666666663,951.3333333333333,1499.9999999999995,0.0,0.0
FW,5,4,94,0.6666666,1,6,6,1307.0000000000002,384.0000000000002,923.0,1307.0000000000002,0.0,0.0
FW,5,4,95,0.3333333,1,6,6,1700.0,384.0000000000002,1361.0,1700.0,0.0,45.00000000000023
FW,5,4,96,0.6666668,1,6,6,1438.7500000000005,514.0000000000005,924.75,1438.7500000000005,0.0,0.0
FW,5,4,97,0.3333334,1,6,6,1700.0,514.0000000000005,1363.5,1700.0,0.0,177.50000000000045
FW,5,4,98,0.6666666,1,6,6,1700.0,1290.0,1253.5,1700.0,0.0,843.5
FW,5,4,99,0.3333333,1,6,6,1700.0,1290.0,1691.0,1700.0,0.0,1281.0
FW,5,4,100,0.5000001000000001,1,6,6,1113.6666666666665,743.0,370.66666666666663,1113.6666666666665,0.0,0.0
FW,5,4,101,0.5000001000000001,1,6,6,1500.0,743.0,757.0,1500.0,0.0,0.0
FW,5,4,102,0.3333333,1,6,6,1500.0000000000002,331.0000000000002,1169.0,1500.0000000000002,0.0,0.0
FW,5,4,103,0.6666666,1,6,6,1061.5000000000002,331.0000000000002,730.5,1061.5000000000002,0.0,0.0
