etapa,iter,est,node,prob,Submercado,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CMO
FW,4,4,94,0.5000001000000001,1,2000.0,499.99999999999955,1500.0000000000005,0.0,0.0,1040.3333333333333,459.6666666666672,0.0,4999.999999999985,30.0
FW,4,4,95,0.6666666,1,2000.0,1020.0000000000005,979.9999999999997,0.0,0.0,365.66666666666674,614.3333333333329,0.0,20600.000000000007,30.0
FW,4,4,96,0.3333336,1,2000.0,500.00000000000045,1499.9999999999995,0.0,0.0,885.6666666666665,614.3333333333329,0.0,5000.000000000015,30.0
FW,5,1,1,1.0,1,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,30.0
FW,5,2,83,0.4439999999999999,1,2000.0,424.75000000000136,1575.2499999999986,0.0,0.0,1885.2500000000005,0.0,310.00000000000165,4247.500000000016,10.0
FW,5,2,84,0.5549999999999999,1,2000.0,1687.9666666666624,312.03333333333774,0.0,0.0,909.2000000000003,0.0,597.1666666666625,40638.99999999987,30.0
FW,5,3,85,0.4999998,1,2000.0,499.99999999999864,1500.0000000000014,0.0,0.0,1404.9999999999998,310.00000000000165,215.00000000000006,4999.999999999959,30.0
FW,5,3,86,0.4999998,1,2000.0,300.0,1700.0,0.0,0.0,2132.5,310.00000000000165,742.5000000000019,3000.0,10.0
FW,5,3,87,0.4000001999999999,1,2000.0,500.0000000000043,1499.9999999999957,0.0,0.0,1362.5000000000002,597.1666666666625,459.6666666666672,5000.000000000129,30.0
FW,5,3,88,0.6,1,2000.0,1347.5000000000034,652.4999999999966,0.0,0.0,669.6666666666667,597.1666666666625,614.3333333333328,30425.000000000102,30.0
FW,5,4,89,0.5000001000000001,1,2000.0,928.0,1072.0,0.0,0.0,857.0,215.00000000000006,0.0,17840.0,30.0
FW,5,4,90,0.5000001000000001,1,2000.0,500.0,1500.0,0.0,0.0,1285.0,215.00000000000006,0.0,5000.0,30.0
FW,5,4,91,0.5000001000000001,1,2000.0,300.0,1700.0,0.0,0.0,991.6666666666665,742.5000000000019,34.166666666668334,3000.0,10.0
FW,5,4,92,0.5000001000000001,1,2000.0,300.0,1700.0,0.0,0.0,1476.6666666666665,742.5000000000019,519.1666666666683,3000.0,10.0
FW,5,4,93,0.5000001000000001,1,2000.0,885.6666666666661,1114.333333333334,0.0,0.0,654.6666666666666,459.6666666666672,0.0,16569.999999999985,30.0
FW,5,4,94,0.5000001000000001,1,2000.0,499.99999999999955,1500.0000000000005,0.0,0.0,1040.3333333333333,459.6666666666672,0.0,4999.999999999985,30.0
FW,5,4,95,0.6666666,1,2000.0,1020.0000000000005,979.9999999999995,0.0,0.0,365.66666666666674,614.3333333333328,0.0,20600.000000000015,30.0
FW,5,4,96,0.3333336,1,2000.0,500.0000000000007,1499.9999999999993,0.0,0.0,885.6666666666665,614.3333333333328,0.0,5000.00000000002,30.0
